datetime,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,cloud_cover,uv_index,visibility,latitude,longitude,elevation,month,hour,day_of_week
2020-03-21 18:00:00,31.12,62.53,1017.77,2.13,173.94,0.0,36.19,0.0,24.98,11.7187,-68.6678,55.14,3,18,5
2020-03-21 19:00:00,34.55,64.68,1008.8,2.07,176.15,0.0,65.66,0.0,23.54,40.1034,-62.2396,60.39,3,19,5
2020-03-21 20:00:00,31.87,67.44,1016.92,9.72,241.09,0.0,40.37,0.0,23.34,35.7497,-83.3894,10.93,3,20,5
2020-03-21 21:00:00,29.49,77.42,1010.17,2.63,113.62,0.0,54.52,0.0,22.33,39.3514,-54.2045,156.53,3,21,5
2020-03-21 22:00:00,28.75,75.57,1012.63,18.68,177.02,0.0,50.13,0.0,21.48,30.9374,-86.0806,55.14,3,22,5
2020-03-21 23:00:00,26.11,79.86,1009.11,9.5,153.53,0.0,63.95,0.0,23.1,32.2468,-80.1923,118.59,3,23,5
2020-03-22 00:00:00,36.77,70.7,1023.4,0.22,235.63,0.0,21.55,0.0,24.34,63.4736,-66.4119,16.19,3,0,6
2020-03-22 01:00:00,24.62,63.33,1000.42,1.05,160.71,0.0,63.04,0.0,23.14,36.8665,-87.4977,37.34,3,1,6
2020-03-22 02:00:00,28.74,62.93,1011.02,1.1,179.72,0.0,50.04,0.0,26.59,26.1582,-62.6891,80.68,3,2,6
2020-03-22 03:00:00,28.69,58.18,996.27,5.32,193.45,0.0,43.14,0.0,22.92,51.8488,-53.2934,10.14,3,3,6
2020-03-22 04:00:00,34.44,65.37,1017.86,0.99,132.05,0.0,35.93,0.0,26.39,45.7004,-78.8833,92.44,3,4,6
2020-03-22 05:00:00,31.06,46.82,1002.81,1.31,222.34,0.0,13.7,0.0,22.96,42.272,-75.1657,24.53,3,5,6
2020-03-22 06:00:00,37.41,65.18,1036.41,3.33,99.29,0.0,46.22,0.0,24.26,52.4915,-77.9425,23.06,3,6,6
2020-03-22 07:00:00,36.08,74.32,1031.52,3.24,85.22,0.0,45.97,1.12,24.78,46.3164,-79.4563,163.67,3,7,6
2020-03-22 08:00:00,47.53,50.89,1011.22,3.98,269.92,0.0,45.01,2.2,22.74,44.1325,-66.9578,212.8,3,8,6
2020-03-22 09:00:00,34.64,55.43,1004.9,7.6,216.21,0.0,48.9,2.89,27.63,40.296,-91.5536,119.38,3,9,6
2020-03-22 10:00:00,34.66,66.49,997.3,3.15,214.25,0.0,60.82,2.71,23.77,37.714,-84.394,6.93,3,10,6
2020-03-22 11:00:00,38.69,76.73,994.24,10.94,221.1,0.0,85.12,1.15,22.5,37.5622,-73.3442,358.77,3,11,6
2020-03-22 12:00:00,36.7,54.31,1053.51,9.0,89.9,0.0,64.66,2.83,19.71,48.3671,-75.956,190.55,3,12,6
2020-03-22 13:00:00,37.78,57.23,1016.55,6.14,119.29,0.0,44.52,4.29,21.13,32.5155,-67.9806,146.71,3,13,6
2020-03-22 14:00:00,40.41,38.47,1032.13,8.36,242.89,0.0,29.67,4.87,24.65,28.1738,-63.9246,37.55,3,14,6
2020-03-22 15:00:00,37.69,51.81,1034.13,2.0,165.27,0.0,56.03,2.49,24.22,29.3108,-87.0999,188.25,3,15,6
2020-03-22 16:00:00,37.86,59.61,1008.91,3.17,245.8,0.0,42.1,2.32,23.21,42.8765,-64.9182,77.34,3,16,6
2020-03-22 17:00:00,38.61,59.49,1004.08,7.02,143.66,0.0,30.51,1.44,20.27,42.9088,-73.7937,24.97,3,17,6
2020-03-22 18:00:00,31.95,63.22,1031.21,5.29,201.26,0.0,61.4,0.0,28.13,37.3153,-85.8504,57.13,3,18,6
2020-03-22 19:00:00,35.11,67.12,1015.43,2.27,177.52,0.0,61.44,0.0,26.35,35.7005,-84.2134,38.24,3,19,6
2020-03-22 20:00:00,29.84,55.62,1026.12,8.74,167.93,0.0,41.35,0.0,26.36,35.8871,-75.6856,266.63,3,20,6
2020-03-22 21:00:00,31.51,65.36,1016.33,4.65,160.05,0.0,37.54,0.0,21.34,48.0675,-73.7098,154.29,3,21,6
2020-03-22 22:00:00,29.58,82.18,990.21,18.49,145.34,0.0,53.01,0.0,23.84,30.4267,-92.3318,178.37,3,22,6
2020-03-22 23:00:00,29.22,61.57,1009.76,8.84,188.24,0.0,14.72,0.0,23.54,54.5538,-78.3871,1.48,3,23,6
2020-03-23 00:00:00,29.43,61.87,1005.66,5.78,190.41,0.0,50.56,0.0,20.68,40.9749,-65.1876,17.12,3,0,0
2020-03-23 01:00:00,33.79,82.4,1003.59,3.96,84.32,0.0,80.06,0.0,22.32,31.8784,-73.4236,62.23,3,1,0
2020-03-23 02:00:00,29.09,73.71,1004.28,3.99,149.21,0.0,53.02,0.0,21.47,30.9668,-58.4322,100.12,3,2,0
2020-03-23 03:00:00,38.31,78.61,1010.4,1.53,92.62,0.0,43.77,0.0,22.72,32.4764,-81.1551,7.32,3,3,0
2020-03-23 04:00:00,30.64,46.38,1027.54,16.25,274.51,0.0,45.84,0.0,22.68,43.4892,-65.3461,379.07,3,4,0
2020-03-23 05:00:00,33.14,56.37,1007.34,7.87,212.74,0.0,51.13,0.0,24.72,38.3832,-74.5768,2.83,3,5,0
2020-03-23 06:00:00,35.8,68.96,1016.25,1.64,232.71,0.0,57.22,0.0,26.13,40.4642,-68.012,113.0,3,6,0
2020-03-23 07:00:00,38.23,61.57,987.43,2.82,172.56,0.0,15.95,1.74,23.78,29.7894,-72.6878,0.54,3,7,0
2020-03-23 08:00:00,39.55,45.05,1020.86,13.75,238.65,0.0,32.08,2.72,25.79,26.3305,-76.568,33.82,3,8,0
2020-03-23 09:00:00,34.46,78.09,976.9,1.44,289.92,0.54,70.16,1.69,19.97,34.7127,-62.9344,48.96,3,9,0
2020-03-23 10:00:00,37.53,68.23,1008.35,5.54,146.37,0.0,51.18,3.38,23.4,25.6243,-78.1499,142.35,3,10,0
2020-03-23 11:00:00,38.52,67.77,1004.73,0.72,186.05,0.0,60.96,3.02,23.3,27.1511,-78.8807,18.25,3,11,0
2020-03-23 12:00:00,38.5,56.41,1008.46,3.93,217.74,0.0,40.78,4.74,28.22,28.7963,-82.6791,259.9,3,12,0
2020-03-23 13:00:00,38.09,44.12,998.34,0.85,195.16,0.0,23.32,5.93,28.9,47.7973,-64.4459,21.33,3,13,0
2020-03-23 14:00:00,44.0,60.96,1027.38,6.38,309.58,0.0,34.94,4.51,25.78,25.4781,-69.757,182.52,3,14,0
2020-03-23 15:00:00,45.01,52.99,1011.45,6.07,216.4,0.0,47.52,2.97,26.75,47.9173,-72.1345,28.61,3,15,0
2020-03-23 16:00:00,37.59,45.81,1003.55,4.34,301.96,0.0,54.23,1.83,26.22,46.3212,-83.1781,154.85,3,16,0
2020-03-23 17:00:00,30.4,61.95,991.48,1.2,120.92,0.0,64.56,0.73,25.29,56.9069,-84.6725,127.54,3,17,0
2020-03-23 18:00:00,33.14,62.62,1013.42,4.22,242.88,0.0,54.11,0.0,26.31,48.2575,-89.074,3.88,3,18,0
2020-03-23 19:00:00,32.41,68.74,1027.46,4.8,177.3,0.0,47.47,0.0,22.91,28.923,-67.3648,43.89,3,19,0
2020-03-23 20:00:00,26.2,83.71,1016.37,0.8,216.75,0.0,40.94,0.0,22.4,43.6455,-91.3191,16.72,3,20,0
2020-03-23 21:00:00,30.5,60.65,1008.03,1.14,129.55,0.0,39.95,0.0,19.16,24.2577,-79.8864,225.42,3,21,0
2020-03-23 22:00:00,33.05,47.51,1020.09,5.91,149.42,0.0,55.44,0.0,27.32,61.0992,-61.338,85.44,3,22,0
2020-03-23 23:00:00,30.74,61.49,971.27,8.19,109.35,0.58,68.15,0.0,20.23,43.2154,-83.3852,416.57,3,23,0
2020-03-24 00:00:00,32.24,61.51,1025.78,7.58,107.77,0.0,20.43,0.0,22.84,47.8303,-78.2794,54.76,3,0,1
2020-03-24 01:00:00,33.23,48.93,999.06,1.86,132.87,0.0,35.45,0.0,24.88,54.1715,-73.1229,190.63,3,1,1
2020-03-24 02:00:00,32.15,52.15,1005.45,11.57,236.76,0.0,31.64,0.0,23.16,35.8295,-79.1401,238.45,3,2,1
2020-03-24 03:00:00,35.48,83.7,1033.6,12.79,89.12,0.0,45.66,0.0,19.25,42.0567,-102.0932,141.81,3,3,1
2020-03-24 04:00:00,27.55,59.7,1014.42,0.0,182.07,0.0,39.18,0.0,20.17,35.9562,-78.6562,55.31,3,4,1
2020-03-24 05:00:00,35.53,68.41,1020.42,1.9,115.65,0.0,44.77,0.0,21.38,28.1423,-76.7592,333.05,3,5,1
2020-03-24 06:00:00,34.1,76.36,1022.82,0.0,229.72,0.0,94.93,0.0,22.79,24.5891,-48.402,58.55,3,6,1
2020-03-24 07:00:00,27.63,69.14,1025.14,3.02,162.53,0.0,80.85,0.4,25.41,36.6834,-73.3387,782.0,3,7,1
2020-03-24 08:00:00,37.1,58.18,1005.23,6.11,236.44,0.0,33.65,2.65,22.5,52.5556,-69.6393,60.2,3,8,1
2020-03-24 09:00:00,39.29,59.82,1010.05,0.69,90.51,0.0,51.92,2.72,25.91,41.6384,-60.4783,91.51,3,9,1
2020-03-24 10:00:00,40.87,62.02,1006.71,4.29,112.04,0.0,46.09,3.73,23.42,39.7707,-67.6461,21.67,3,10,1
2020-03-24 11:00:00,42.02,72.51,1007.1,0.0,111.26,0.0,55.41,3.45,22.73,40.433,-73.121,29.87,3,11,1
2020-03-24 12:00:00,38.21,56.91,1026.08,3.4,134.74,0.0,49.48,4.04,25.15,47.2212,-86.3264,255.62,3,12,1
2020-03-24 13:00:00,44.94,55.78,1007.4,2.88,126.27,0.0,43.04,4.4,25.44,59.1316,-77.9135,74.29,3,13,1
2020-03-24 14:00:00,37.14,60.37,1026.62,4.26,166.97,0.0,51.25,3.38,23.5,39.2184,-68.0973,130.43,3,14,1
2020-03-24 15:00:00,38.62,34.86,989.37,0.66,161.73,0.0,29.01,4.02,25.76,50.2437,-86.184,15.27,3,15,1
2020-03-24 16:00:00,39.8,73.23,1028.23,0.0,253.42,0.0,70.81,1.17,23.01,35.9861,-75.2004,63.35,3,16,1
2020-03-24 17:00:00,38.49,67.94,998.11,1.25,156.06,0.0,43.43,1.17,21.02,49.2555,-64.9789,243.27,3,17,1
2020-03-24 18:00:00,35.83,39.14,1023.84,6.33,155.22,0.0,36.05,0.0,25.29,36.8514,-74.5489,6.2,3,18,1
2020-03-24 19:00:00,30.41,82.42,1018.26,0.0,199.1,0.0,61.0,0.0,19.14,50.0179,-70.8919,60.9,3,19,1
2020-03-24 20:00:00,34.09,70.94,1012.96,5.34,5.52,0.0,60.62,0.0,23.65,51.9712,-81.5157,60.95,3,20,1
2020-03-24 21:00:00,29.25,73.41,1005.36,9.5,151.63,0.0,72.5,0.0,23.77,39.633,-72.6042,133.52,3,21,1
2020-03-24 22:00:00,30.42,52.42,1024.66,1.88,163.23,0.0,49.85,0.0,24.67,48.1192,-68.6681,11.08,3,22,1
2020-03-24 23:00:00,26.82,73.15,1026.57,6.3,87.62,0.0,96.22,0.0,25.07,40.7263,-82.2901,125.12,3,23,1
2020-03-25 00:00:00,33.52,67.94,1021.69,0.5,151.44,0.0,58.92,0.0,22.72,44.3117,-83.8581,109.0,3,0,2
2020-03-25 01:00:00,30.71,45.07,1051.1,16.34,182.72,0.0,31.37,0.0,24.45,44.4765,-70.1402,32.21,3,1,2
2020-03-25 02:00:00,33.25,77.32,992.25,11.32,180.18,0.0,69.75,0.0,20.57,45.8604,-70.7936,25.21,3,2,2
2020-03-25 03:00:00,36.39,73.6,1002.05,11.6,38.72,0.0,42.54,0.0,22.62,38.0758,-72.9631,152.35,3,3,2
2020-03-25 04:00:00,30.03,65.64,988.75,6.07,226.25,0.0,41.97,0.0,18.85,44.1055,-60.8189,3.8,3,4,2
2020-03-25 05:00:00,33.36,58.78,1005.88,6.22,176.28,0.0,46.24,0.0,23.51,29.6093,-85.6097,58.93,3,5,2
2020-03-25 06:00:00,38.13,77.04,1014.81,4.2,244.98,0.0,52.95,0.0,23.12,13.7326,-77.0467,107.38,3,6,2
2020-03-25 07:00:00,34.64,57.0,1015.75,4.16,286.02,0.0,51.27,1.01,24.46,30.8967,-49.7804,78.27,3,7,2
2020-03-25 08:00:00,38.75,73.18,1017.91,6.1,209.96,0.0,74.58,1.02,25.25,40.4973,-77.2133,135.83,3,8,2
2020-03-25 09:00:00,43.02,57.53,1019.97,3.15,205.66,0.0,66.71,1.88,19.62,28.3231,-81.2607,111.49,3,9,2
2020-03-25 10:00:00,43.67,43.25,1025.7,3.88,254.43,0.0,50.6,3.42,25.39,37.3092,-65.7559,9.62,3,10,2
2020-03-25 11:00:00,38.45,50.51,1044.13,3.65,257.08,0.0,43.12,4.4,25.99,43.4204,-85.6097,78.07,3,11,2
2020-03-25 12:00:00,38.85,69.69,1043.24,5.45,123.08,0.0,56.88,3.45,21.95,37.0739,-81.4561,108.36,3,12,2
2020-03-25 13:00:00,38.3,52.76,1030.36,2.29,289.27,0.0,35.56,4.98,23.46,30.9401,-75.0264,505.88,3,13,2
2020-03-25 14:00:00,40.66,53.86,1031.13,17.68,197.25,0.0,32.42,4.68,24.55,53.1325,-55.5878,22.83,3,14,2
2020-03-25 15:00:00,36.61,64.99,1028.62,3.58,150.7,0.0,74.98,1.42,20.78,35.5646,-60.6222,17.65,3,15,2
2020-03-25 16:00:00,41.85,54.91,1005.67,2.93,249.33,0.0,39.73,2.41,25.63,40.3516,-81.9726,35.45,3,16,2
2020-03-25 17:00:00,41.56,49.79,1007.47,9.62,132.78,0.0,57.54,0.88,22.52,45.7107,-59.6685,27.38,3,17,2
2020-03-25 18:00:00,36.57,71.75,1018.63,10.6,156.2,0.0,63.1,0.0,20.21,57.7775,-62.4505,92.22,3,18,2
2020-03-25 19:00:00,37.41,76.5,1011.13,6.82,168.25,2.01,63.76,0.0,19.81,48.9397,-50.3238,30.2,3,19,2
2020-03-25 20:00:00,35.05,63.16,1045.37,2.15,130.05,0.0,32.4,0.0,22.36,33.6898,-68.7431,28.3,3,20,2
2020-03-25 21:00:00,25.8,63.74,990.19,4.43,247.5,0.0,54.06,0.0,25.77,48.5506,-53.959,153.99,3,21,2
2020-03-25 22:00:00,27.65,71.16,1025.8,10.46,229.99,0.0,42.93,0.0,20.8,29.555,-73.7597,48.68,3,22,2
2020-03-25 23:00:00,28.35,61.53,1028.56,1.93,210.72,0.0,64.74,0.0,25.65,39.6014,-60.4585,196.47,3,23,2
2020-03-26 00:00:00,28.4,62.45,1021.76,3.03,157.37,0.0,39.71,0.0,24.15,26.587,-70.9758,26.53,3,0,3
2020-03-26 01:00:00,30.13,81.68,1010.7,3.0,286.6,0.0,49.49,0.0,22.21,23.7002,-83.3675,24.09,3,1,3
2020-03-26 02:00:00,28.93,57.5,1006.39,6.01,211.8,0.0,65.59,0.0,26.2,49.0441,-77.384,2.2,3,2,3
2020-03-26 03:00:00,31.11,66.66,1006.33,10.76,185.42,0.0,59.21,0.0,25.1,33.2701,-59.7716,39.84,3,3,3
2020-03-26 04:00:00,35.76,62.78,1011.22,11.28,149.19,0.0,46.27,0.0,24.84,29.6326,-73.7582,232.54,3,4,3
2020-03-26 05:00:00,34.29,65.84,1003.1,2.99,195.61,0.0,63.1,0.0,23.77,55.8484,-82.6555,324.44,3,5,3
2020-03-26 06:00:00,39.73,54.77,1002.77,1.14,84.26,0.0,67.72,0.0,22.45,40.4372,-83.7788,58.46,3,6,3
2020-03-26 07:00:00,34.15,54.8,1020.62,6.4,68.01,0.0,64.24,0.74,23.47,42.7908,-65.7743,5.37,3,7,3
2020-03-26 08:00:00,35.32,62.03,1012.88,3.79,77.89,0.0,76.69,0.93,23.18,48.4725,-95.2505,36.15,3,8,3
2020-03-26 09:00:00,42.14,42.56,1044.88,4.63,147.7,0.0,27.14,4.12,19.93,29.5648,-67.2085,48.76,3,9,3
2020-03-26 10:00:00,38.34,62.15,1048.49,17.46,73.32,0.0,50.61,3.42,20.16,36.4452,-70.892,29.8,3,10,3
2020-03-26 11:00:00,41.12,62.6,1010.31,3.81,170.71,0.0,63.51,2.82,22.73,33.6596,-74.5812,32.15,3,11,3
2020-03-26 12:00:00,41.09,56.42,1030.28,3.53,268.76,0.0,50.19,3.98,27.52,39.2132,-67.2141,196.32,3,12,3
2020-03-26 13:00:00,38.77,72.77,1011.26,7.12,93.56,0.0,98.29,0.13,20.95,47.1643,-72.4682,108.32,3,13,3
2020-03-26 14:00:00,40.46,73.48,1010.41,0.83,194.96,0.0,74.94,1.74,25.08,18.1191,-79.9987,81.12,3,14,3
2020-03-26 15:00:00,38.1,51.22,1046.81,4.52,19.12,0.0,53.18,2.65,25.52,61.406,-64.8267,7.24,3,15,3
2020-03-26 16:00:00,38.12,51.04,1037.39,3.23,127.28,0.0,65.33,1.39,22.81,29.8652,-83.063,168.06,3,16,3
2020-03-26 17:00:00,28.22,80.42,987.68,2.65,286.63,0.0,67.79,0.67,22.69,43.9556,-72.7016,33.46,3,17,3
2020-03-26 18:00:00,35.16,56.03,1024.73,2.0,144.9,0.0,31.91,0.0,21.33,22.0722,-60.8809,148.8,3,18,3
2020-03-26 19:00:00,33.11,54.98,1006.72,0.0,260.35,0.0,39.45,0.0,24.51,47.9374,-72.0676,11.77,3,19,3
2020-03-26 20:00:00,37.13,68.5,1039.98,0.0,154.31,0.0,35.45,0.0,25.56,46.0298,-73.8253,24.39,3,20,3
2020-03-26 21:00:00,38.48,61.13,1012.07,0.0,165.03,0.0,58.12,0.0,23.59,39.8184,-99.0341,28.18,3,21,3
2020-03-26 22:00:00,31.45,56.94,1039.53,0.0,149.09,0.0,44.04,0.0,23.98,23.0051,-63.9185,52.04,3,22,3
2020-03-26 23:00:00,31.12,61.94,993.18,0.0,250.82,0.0,38.98,0.0,25.9,38.9585,-78.1897,52.07,3,23,3
2020-03-27 00:00:00,28.43,82.8,1019.01,0.0,262.46,0.0,68.93,0.0,20.19,53.489,-71.8827,429.22,3,0,4
2020-03-27 01:00:00,27.27,79.84,1034.14,4.21,246.23,0.0,70.34,0.0,22.28,46.3335,-74.4229,278.2,3,1,4
2020-03-27 02:00:00,31.33,72.94,1033.21,1.47,148.86,0.0,53.41,0.0,24.28,29.9678,-63.8022,69.33,3,2,4
2020-03-27 03:00:00,30.26,71.35,1030.67,12.63,195.63,0.0,63.72,0.0,21.46,40.5226,-79.9076,159.14,3,3,4
2020-03-27 04:00:00,28.49,71.76,1030.3,2.83,193.48,0.0,41.67,0.0,21.72,42.9751,-90.6679,32.88,3,4,4
2020-03-27 05:00:00,39.11,64.38,1006.82,4.95,229.06,0.0,32.98,0.0,26.67,42.8473,-56.4741,283.94,3,5,4
2020-03-27 06:00:00,39.31,68.21,1027.64,0.0,104.68,0.0,51.82,0.0,21.79,36.9368,-63.3944,178.16,3,6,4
2020-03-27 07:00:00,36.65,84.18,1019.5,0.0,199.25,0.0,52.33,0.99,25.7,36.6496,-89.2308,206.18,3,7,4
2020-03-27 08:00:00,34.73,48.72,1003.35,9.95,104.65,0.0,20.06,3.2,25.64,49.1655,-74.0331,81.81,3,8,4
2020-03-27 09:00:00,40.96,40.71,1019.21,1.77,178.88,0.0,0.0,5.66,26.67,21.214,-69.5048,74.97,3,9,4
2020-03-27 10:00:00,36.7,63.74,1035.29,5.46,294.82,0.0,65.76,2.37,20.97,44.7603,-82.2849,6.08,3,10,4
2020-03-27 11:00:00,42.57,53.53,1026.95,8.41,283.08,0.0,48.86,3.95,24.68,49.0842,-57.9139,52.57,3,11,4
2020-03-27 12:00:00,39.09,66.44,1012.27,7.01,167.85,0.0,60.25,3.18,22.27,76.8263,-62.0203,44.96,3,12,4
2020-03-27 13:00:00,38.58,69.24,1012.84,4.64,175.18,0.0,53.93,3.56,22.92,53.4186,-62.4176,45.59,3,13,4
2020-03-27 14:00:00,40.36,46.08,997.51,5.44,187.29,0.0,53.84,3.2,22.41,42.9513,-59.7469,86.93,3,14,4
2020-03-27 15:00:00,38.9,75.05,1022.08,9.21,352.81,0.0,51.03,2.77,21.73,37.2989,-61.6436,42.75,3,15,4
2020-03-27 16:00:00,36.5,70.07,1016.41,2.27,201.66,0.0,75.84,0.97,23.3,25.6397,-86.5212,41.37,3,16,4
2020-03-27 17:00:00,31.27,63.11,991.17,9.82,107.46,0.0,36.82,1.31,24.41,41.8195,-68.6045,98.42,3,17,4
2020-03-27 18:00:00,29.23,60.6,1023.53,14.46,122.03,0.0,45.71,0.0,25.02,33.7795,-96.4478,126.67,3,18,4
2020-03-27 19:00:00,33.16,83.48,1008.84,0.97,199.72,0.0,95.13,0.0,25.46,50.9233,-64.1309,26.82,3,19,4
2020-03-27 20:00:00,30.8,70.36,1019.16,2.19,299.65,0.0,72.16,0.0,23.67,26.586,-80.9683,73.13,3,20,4
2020-03-27 21:00:00,27.78,88.35,1016.9,0.0,254.99,0.0,98.25,0.0,20.25,44.2333,-93.6724,1.91,3,21,4
2020-03-27 22:00:00,31.33,70.06,1032.95,8.2,121.84,0.0,70.84,0.0,20.17,43.261,-56.8452,7.68,3,22,4
2020-03-27 23:00:00,25.95,66.46,1023.62,0.32,199.53,0.0,36.87,0.0,25.25,57.6489,-68.5064,181.84,3,23,4
2020-03-28 00:00:00,34.85,61.01,1000.6,1.04,139.07,0.0,68.16,0.0,26.55,38.7549,-77.9336,84.29,3,0,5
2020-03-28 01:00:00,27.77,52.29,1004.76,0.86,149.84,0.0,49.38,0.0,20.19,47.2455,-79.0996,198.04,3,1,5
2020-03-28 02:00:00,26.37,56.44,1002.96,0.97,233.01,0.0,36.94,0.0,24.08,57.7339,-75.518,72.1,3,2,5
2020-03-28 03:00:00,31.12,59.54,1010.82,0.83,176.24,0.0,22.78,0.0,25.31,31.7805,-59.3812,14.17,3,3,5
2020-03-28 04:00:00,34.53,51.78,1005.61,6.42,129.44,0.0,54.98,0.0,27.5,37.6563,-85.8801,46.59,3,4,5
2020-03-28 05:00:00,29.62,64.52,1015.01,14.0,90.27,0.0,36.64,0.0,21.91,52.5224,-83.279,170.83,3,5,5
2020-03-28 06:00:00,29.8,76.71,1003.24,14.54,136.34,0.0,68.05,0.0,22.23,36.4664,-69.8838,127.34,3,6,5
2020-03-28 07:00:00,32.17,65.63,1020.76,1.3,266.63,0.0,37.86,1.29,24.18,50.8797,-91.8797,14.94,3,7,5
2020-03-28 08:00:00,44.39,61.88,990.09,9.57,110.46,0.0,40.15,2.39,22.17,36.8339,-70.3121,151.52,3,8,5
2020-03-28 09:00:00,34.96,75.98,981.85,2.1,259.38,0.0,75.75,1.37,22.77,36.254,-77.6854,177.66,3,9,5
2020-03-28 10:00:00,39.57,71.61,1012.36,10.33,149.21,0.0,40.66,4.11,26.39,28.949,-80.5482,147.2,3,10,5
2020-03-28 11:00:00,36.82,76.49,1015.98,5.25,114.18,0.0,61.43,2.98,24.95,29.7667,-77.7384,171.86,3,11,5
2020-03-28 12:00:00,37.42,63.65,999.12,10.07,262.35,0.0,73.67,2.11,24.95,41.6099,-80.6076,140.79,3,12,5
2020-03-28 13:00:00,47.57,53.05,1017.47,10.47,113.14,0.0,58.13,3.24,25.58,35.4404,-71.442,143.57,3,13,5
2020-03-28 14:00:00,37.66,55.2,988.8,3.82,96.31,0.0,67.59,2.25,24.17,43.1305,-71.2728,53.86,3,14,5
2020-03-28 15:00:00,35.73,73.48,1015.03,7.16,128.62,0.0,42.65,3.24,23.38,44.3426,-63.9322,164.82,3,15,5
2020-03-28 16:00:00,35.27,73.76,1009.38,5.05,134.17,0.0,64.84,1.41,23.95,32.8834,-70.1575,161.49,3,16,5
2020-03-28 17:00:00,35.55,70.33,1000.62,7.86,183.59,0.33,74.86,0.52,24.34,37.1696,-51.9097,112.36,3,17,5
2020-03-28 18:00:00,35.55,66.08,1022.12,2.64,263.7,0.0,60.17,0.0,24.42,29.7661,-53.5196,2.64,3,18,5
2020-03-28 19:00:00,31.22,49.15,1023.64,2.57,160.19,0.0,36.54,0.0,27.28,40.721,-73.7142,18.29,3,19,5
2020-03-28 20:00:00,27.99,72.66,1020.24,9.68,175.55,0.0,52.14,0.0,22.36,35.6158,-76.6852,69.2,3,20,5
2020-03-28 21:00:00,34.46,72.77,1008.99,3.63,139.82,0.0,37.22,0.0,20.8,49.314,-70.9879,60.67,3,21,5
2020-03-28 22:00:00,28.76,73.39,1010.82,3.73,170.34,0.0,76.76,0.0,18.87,52.072,-69.6659,133.35,3,22,5
2020-03-28 23:00:00,35.72,71.03,1002.47,2.93,199.62,0.0,52.55,0.0,25.1,22.4779,-86.5103,266.35,3,23,5
2020-03-29 00:00:00,29.25,50.48,1012.47,11.47,98.2,0.0,41.33,0.0,24.74,33.4466,-79.4814,91.91,3,0,6
2020-03-29 01:00:00,27.76,85.44,997.05,5.07,239.98,0.83,100.0,0.0,25.18,47.1344,-80.7773,35.51,3,1,6
2020-03-29 02:00:00,25.84,76.98,990.11,6.54,166.64,0.0,41.49,0.0,22.06,23.4444,-58.0103,106.25,3,2,6
2020-03-29 03:00:00,31.57,72.99,1020.83,14.16,238.0,0.0,34.5,0.0,20.87,42.0714,-69.1943,47.91,3,3,6
2020-03-29 04:00:00,30.5,77.47,1013.07,5.46,117.39,0.0,82.01,0.0,21.89,47.7533,-91.6313,23.38,3,4,6
2020-03-29 05:00:00,36.75,59.33,1019.48,2.81,164.57,0.0,52.02,0.0,23.1,48.9042,-86.6497,120.13,3,5,6
2020-03-29 06:00:00,33.96,43.58,1018.87,2.93,193.7,0.0,56.38,0.0,23.37,45.3959,-71.8264,213.5,3,6,6
2020-03-29 07:00:00,35.14,45.98,1014.58,2.9,214.71,0.0,32.71,1.39,26.94,49.8845,-74.4478,162.07,3,7,6
2020-03-29 08:00:00,35.15,52.48,1020.12,34.9,191.35,0.0,37.74,2.49,24.73,32.011,-58.4735,100.24,3,8,6
2020-03-29 09:00:00,37.21,86.57,999.39,6.77,304.9,0.0,62.57,2.12,20.51,31.6066,-66.0177,64.39,3,9,6
2020-03-29 10:00:00,40.76,44.22,995.6,4.97,282.01,0.0,39.51,4.19,24.52,32.9838,-77.6284,78.89,3,10,6
2020-03-29 11:00:00,41.7,53.31,1047.52,6.72,245.69,0.0,66.87,2.56,24.66,33.0335,-73.5628,39.47,3,11,6
2020-03-29 12:00:00,41.89,45.84,1023.21,1.18,131.96,0.0,43.82,4.49,27.23,42.247,-86.0022,32.04,3,12,6
2020-03-29 13:00:00,40.99,44.88,994.51,3.65,188.88,0.0,28.57,5.52,26.09,30.0901,-53.8311,52.1,3,13,6
2020-03-29 14:00:00,37.97,70.6,1014.32,3.81,217.39,0.0,59.84,2.78,22.7,52.037,-61.531,55.54,3,14,6
2020-03-29 15:00:00,39.97,67.79,1019.79,2.29,113.92,0.0,50.42,2.8,23.64,19.6398,-72.7251,41.87,3,15,6
2020-03-29 16:00:00,37.91,61.61,990.38,4.07,184.59,0.0,48.47,2.06,23.08,27.8317,-77.0076,153.26,3,16,6
2020-03-29 17:00:00,35.1,64.65,982.46,5.67,179.34,0.0,37.91,1.29,25.11,40.6949,-85.3619,162.34,3,17,6
2020-03-29 18:00:00,32.08,56.75,1004.98,3.8,215.48,0.0,32.78,0.0,23.48,48.0519,-85.4669,184.28,3,18,6
2020-03-29 19:00:00,31.67,60.9,1008.23,10.34,188.59,0.0,44.53,0.0,23.21,54.5047,-78.5252,94.64,3,19,6
2020-03-29 20:00:00,40.18,63.72,1007.83,22.9,139.81,0.0,22.79,0.0,23.98,64.2162,-61.2979,86.15,3,20,6
2020-03-29 21:00:00,30.46,78.15,1004.13,6.38,192.07,0.0,53.8,0.0,23.76,40.2924,-74.1785,71.64,3,21,6
2020-03-29 22:00:00,30.96,52.36,1005.26,3.02,121.99,0.0,17.83,0.0,23.12,46.4024,-88.1378,88.8,3,22,6
